name,essround,edition,proddate,idno,cntry,dweight,pspwght,pweight,trstprl,trstlgl,trstplc,trstplt,trstprt,trstep,trstun,vote,sclmeet,sclact,hhmmb,gndr,yrbrn,agea,eisced,edulvlb,crpdwk,hincfel,ipcrtiv,imprich,ipeqopt,ipshabt,impsafe,impdiff,ipfrule,ipudrst,ipmodst,ipgdtim,impfree,iphlppl,ipsuces,ipstrgv,ipadvnt,ipbhprp,iprspot,iplylfr,impenv,imptrad,impfun
ESS9e03_1,9,3.1,17.02.2021,41079,DE,0.9994662404060364,1.2261273860931396,3.0373449325561523,6,4,6,3,3,3,2,1,2,3,2,1,1940,78,5,423,2,2,2,4,2,3,2,3,2,2,5,3,2,2,3,3,3,2,5,1,2,2,3
ESS9e03_1,9,3.1,17.02.2021,41095,DE,0.9994662404060364,0.5333567261695862,3.0373449325561523,7,4,8,4,5,8,3,1,4,4,2,1,1936,82,7,720,2,2,2,4,2,3,3,5,2,3,2,3,1,2,2,1,3,5,4,2,1,1,3
ESS9e03_1,9,3.1,17.02.2021,41100,DE,0.9994662404060364,1.0358399152755737,3.0373449325561523,10,5,10,5,5,8,5,3,5,3,5,1,1985,33,3,322,6,2,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
ESS9e03_1,9,3.1,17.02.2021,41161,DE,0.9994662404060364,0.7649562358856201,3.0373449325561523,6,8,8,4,7,4,5,1,7,3,2,1,1989,30,6,610,6,2,2,4,2,4,2,3,3,3,5,1,1,2,1,1,6,3,2,2,1,2,2
ESS9e03_1,9,3.1,17.02.2021,41167,DE,0.9994662404060364,1.1025546789169312,3.0373449325561523,5,4,7,3,4,4,5,2,3,2,4,2,1980,38,3,321,2,2,1,4,3,4,3,4,6,3,4,2,1,1,3,3,6,4,4,1,4,4,2
ESS9e03_1,9,3.1,17.02.2021,41194,DE,0.9994662404060364,0.7674376368522644,3.0373449325561523,9,9,8,7,8,6,5,1,4,3,2,2,1957,61,7,720,6,1,7,3,2,2,2,8,8,8,8,8,8,8,8,2,2,2,2,2,2,2,2
ESS9e03_1,9,3.1,17.02.2021,41204,DE,0.9994662404060364,0.7788476943969727,3.0373449325561523,7,5,4,3,7,8,7,1,4,2,2,1,1991,27,6,610,6,1,2,4,1,3,3,3,3,1,2,3,1,2,2,3,3,2,3,2,2,4,3
ESS9e03_1,9,3.1,17.02.2021,41216,DE,0.9994662404060364,1.1082332134246826,3.0373449325561523,10,8,8,7,6,10,10,3,6,4,3,1,2001,17,4,312,2,1,6,4,3,2,1,4,2,3,1,1,2,2,2,3,5,1,3,1,4,3,1
ESS9e03_1,9,3.1,17.02.2021,41301,DE,0.9994662404060364,0.5333567261695862,3.0373449325561523,8,7,8,8,5,7,7,3,7,2,2,1,1954,64,5,520,6,1,3,6,1,1,3,5,6,2,1,2,1,1,3,5,5,5,5,2,1,1,5
ESS9e03_1,9,3.1,17.02.2021,41321,DE,0.9994662404060364,1.0877866744995117,3.0373449325561523,5,2,5,0,0,0,5,1,3,2,2,2,1949,69,3,322,2,2,6,3,2,6,1,5,4,2,5,1,1,1,5,1,5,3,1,1,1,3,4
ESS9e03_1,9,3.1,17.02.2021,41325,DE,0.9994662404060364,0.4300103485584259,3.0373449325561523,3,3,8,2,3,1,5,1,4,3,2,1,1938,80,5,520,2,2,1,3,2,1,1,3,5,3,4,1,1,3,1,1,2,5,5,2,4,1,2
ESS9e03_1,9,3.1,17.02.2021,41410,DE,0.9994662404060364,1.8622825145721436,3.0373449325561523,2,6,8,0,0,3,3,1,6,2,2,2,1951,67,2,212,2,1,3,5,2,5,2,4,2,3,2,4,4,2,5,1,6,2,3,2,1,1,4
ESS9e03_1,9,3.1,17.02.2021,41411,DE,0.9994662404060364,0.90782231092453,3.0373449325561523,7,8,8,5,5,6,5,1,6,3,3,1,1982,36,5,520,6,2,3,5,3,3,2,3,3,3,3,2,2,3,3,2,3,4,4,2,2,2,3
ESS9e03_1,9,3.1,17.02.2021,41416,DE,0.9994662404060364,0.9783135652542114,3.0373449325561523,6,8,8,5,5,6,4,1,4,3,2,1,1950,68,3,322,6,1,5,6,2,5,3,5,5,2,2,3,2,3,5,2,6,3,5,2,2,3,2
ESS9e03_1,9,3.1,17.02.2021,41486,DE,0.9994662404060364,0.7313538789749146,3.0373449325561523,7,8,8,2,2,3,4,1,4,2,3,2,1968,51,6,620,6,1,1,3,1,2,5,4,6,1,2,2,1,3,2,4,5,4,2,1,2,3,3
ESS9e03_1,9,3.1,17.02.2021,41518,DE,0.9994662404060364,1.1025546789169312,3.0373449325561523,6,6,8,5,4,4,8,1,3,2,4,2,1975,43,5,423,6,2,4,5,4,4,1,3,3,2,2,4,4,1,5,3,6,1,4,2,2,2,5
ESS9e03_1,9,3.1,17.02.2021,41528,DE,0.9994662404060364,1.0473377704620361,3.0373449325561523,4,5,7,4,4,5,4,3,7,2,4,1,2001,17,2,213,2,3,3,5,1,2,4,2,3,2,3,1,2,1,2,3,3,3,4,1,4,4,2
ESS9e03_1,9,3.1,17.02.2021,41531,DE,0.9994662404060364,0.8798747658729553,3.0373449325561523,3,10,10,0,3,3,5,1,7,3,3,1,1968,50,7,720,6,1,1,5,5,5,2,5,1,2,2,1,1,2,4,1,3,4,2,1,2,1,1
ESS9e03_1,9,3.1,17.02.2021,41544,DE,0.9994662404060364,0.9625189304351807,3.0373449325561523,5,5,6,5,5,5,6,3,6,2,4,2,2003,15,1,113,2,1,3,5,2,5,4,2,5,1,3,2,3,3,5,5,3,4,5,3,2,3,2
ESS9e03_1,9,3.1,17.02.2021,41550,DE,0.9994662404060364,0.6628556847572327,3.0373449325561523,3,3,4,2,3,3,3,1,3,3,2,2,1969,49,5,520,6,1,2,6,5,5,3,5,5,3,1,1,1,1,3,2,5,2,3,2,2,3,3
ESS9e03_1,9,3.1,17.02.2021,41554,DE,0.9994662404060364,2.3240323066711426,3.0373449325561523,5,5,6,2,0,2,88,2,6,2,2,2,1975,43,2,213,6,2,1,6,2,5,1,6,2,1,2,3,1,2,5,2,5,5,1,1,2,6,5
ESS9e03_1,9,3.1,17.02.2021,41598,DE,0.9994662404060364,0.6239466667175293,3.0373449325561523,7,9,8,5,77,5,8,1,6,3,1,1,1946,72,7,720,6,1,2,5,2,3,3,4,5,3,4,4,2,3,2,4,5,5,3,1,1,3,4
ESS9e03_1,9,3.1,17.02.2021,41638,DE,0.9994662404060364,2.054727077484131,3.0373449325561523,4,4,6,0,3,2,2,1,6,3,1,2,1959,59,2,213,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,1,2,1,4,2,2,1,3
ESS9e03_1,9,3.1,17.02.2021,41641,DE,0.9994662404060364,0.7788476943969727,3.0373449325561523,5,3,7,6,6,1,3,1,6,3,3,1,1997,22,5,510,2,1,2,2,2,1,5,1,5,3,4,1,2,2,1,1,2,3,2,2,2,3,3
ESS9e03_1,9,3.1,17.02.2021,41651,DE,0.9994662404060364,0.7033355832099915,3.0373449325561523,4,8,9,4,4,3,5,1,4,3,4,1,1973,45,5,520,6,1,2,5,2,4,3,4,2,3,2,3,3,2,4,3,5,3,3,2,1,2,4
ESS9e03_1,9,3.1,17.02.2021,41736,DE,0.9994662404060364,0.8443995714187622,3.0373449325561523,2,0,8,0,3,0,0,1,6,2,2,1,1996,22,1,113,2,3,2,2,2,1,3,1,4,1,3,1,1,1,1,1,1,2,8,1,2,5,1
ESS9e03_1,9,3.1,17.02.2021,41775,DE,0.9994662404060364,0.9985271096229553,3.0373449325561523,6,10,10,7,5,5,6,3,5,3,3,1,1987,31,2,212,6,1,2,2,1,1,1,2,2,2,2,3,2,2,2,2,2,2,1,2,2,4,3
ESS9e03_1,9,3.1,17.02.2021,41793,DE,0.9994662404060364,0.6058521866798401,3.0373449325561523,7,6,6,5,4,3,3,1,4,3,2,1,1950,68,6,610,2,2,3,5,1,5,2,5,5,2,2,3,2,3,4,2,6,5,3,1,1,3,3
ESS9e03_1,9,3.1,17.02.2021,41807,DE,0.9994662404060364,0.6746630668640137,3.0373449325561523,10,10,5,5,9,10,7,1,7,4,1,1,1986,32,7,720,6,2,3,5,2,3,3,1,5,3,3,1,1,2,3,4,2,5,4,2,1,5,1
ESS9e03_1,9,3.1,17.02.2021,41908,DE,0.9994662404060364,1.2347224950790405,3.0373449325561523,3,5,6,3,2,4,7,1,5,2,3,1,1966,53,3,322,6,2,2,3,2,1,2,1,2,2,2,2,1,1,2,2,1,1,2,1,2,1,3
ESS9e03_1,9,3.1,17.02.2021,41930,DE,0.9994662404060364,1.2542533874511719,3.0373449325561523,0,2,4,0,0,0,0,2,6,3,1,1,1988,30,3,322,6,7,6,5,2,5,3,4,5,2,2,2,2,2,2,2,5,3,5,2,2,2,3
ESS9e03_1,9,3.1,17.02.2021,42087,DE,0.9994662404060364,1.2155874967575073,3.0373449325561523,7,8,8,6,7,7,77,1,6,3,1,2,1990,28,5,423,6,1,2,5,2,4,3,2,5,2,3,2,2,2,3,2,4,3,3,1,1,3,3
ESS9e03_1,9,3.1,17.02.2021,42098,DE,0.9994662404060364,1.275009036064148,3.0373449325561523,7,8,6,7,5,7,6,1,7,4,2,2,1998,21,4,313,6,2,4,3,2,3,3,2,3,2,5,2,2,2,2,3,3,2,2,2,2,3,3
ESS9e03_1,9,3.1,17.02.2021,42105,DE,0.9994662404060364,0.9847161769866943,3.0373449325561523,8,9,9,6,6,8,9,1,5,2,2,1,1988,30,5,423,6,2,1,3,1,2,4,2,2,1,4,2,2,1,3,3,1,2,2,1,1,1,2
ESS9e03_1,9,3.1,17.02.2021,42176,DE,0.9994662404060364,0.9134596586227417,3.0373449325561523,10,10,9,6,6,8,9,1,4,1,2,2,1989,29,7,720,6,1,3,4,2,3,5,3,5,2,3,2,3,3,2,5,4,3,2,2,3,4,3
ESS9e03_1,9,3.1,17.02.2021,42235,DE,0.9994662404060364,0.942275881767273,3.0373449325561523,4,5,7,3,3,4,3,1,4,2,1,2,1950,68,3,322,6,2,1,6,2,2,2,2,5,2,2,2,2,2,5,2,5,2,5,2,2,2,2
ESS9e03_1,9,3.1,17.02.2021,42256,DE,0.9994662404060364,0.4834028482437134,3.0373449325561523,8,8,7,7,6,7,8,1,5,4,2,1,1956,62,5,520,6,1,2,4,2,5,2,3,4,3,3,3,2,2,3,3,5,3,3,1,2,2,4
ESS9e03_1,9,3.1,17.02.2021,42304,DE,0.9994662404060364,0.942275881767273,3.0373449325561523,5,7,8,4,4,6,7,1,4,2,2,2,1960,58,3,322,6,2,3,5,1,4,5,4,3,2,2,3,1,1,3,3,5,4,5,1,1,6,4
ESS9e03_1,9,3.1,17.02.2021,42321,DE,0.9994662404060364,0.6746630668640137,3.0373449325561523,9,10,8,6,6,7,8,1,5,3,3,1,1984,34,7,800,6,1,1,3,1,3,3,2,4,1,3,1,2,2,2,3,4,1,3,2,1,2,2
ESS9e03_1,9,3.1,17.02.2021,42325,DE,0.9994662404060364,0.4834028482437134,3.0373449325561523,5,6,8,5,5,7,4,1,7,4,2,1,1949,69,7,720,2,1,1,5,3,4,5,2,3,1,3,3,1,1,3,2,4,8,2,8,1,1,5
ESS9e03_1,9,3.1,17.02.2021,42326,DE,0.9994662404060364,0.7596949338912964,3.0373449325561523,5,5,6,4,3,5,5,1,4,4,2,2,1963,55,3,321,6,1,3,5,2,2,4,3,4,2,3,2,3,2,4,3,2,3,4,2,1,2,3
ESS9e03_1,9,3.1,17.02.2021,42351,DE,0.9994662404060364,0.7596949338912964,3.0373449325561523,5,7,7,4,6,5,6,1,6,4,2,2,1953,65,3,321,2,2,1,5,2,4,3,4,5,1,2,3,3,2,5,3,5,5,3,2,2,3,5
ESS9e03_1,9,3.1,17.02.2021,42384,DE,0.9994662404060364,0.9984468221664429,3.0373449325561523,5,3,5,3,4,4,5,1,6,3,3,2,1958,60,3,322,6,2,2,5,2,3,2,2,2,2,2,1,1,1,1,1,4,2,2,2,1,2,2
ESS9e03_1,9,3.1,17.02.2021,42406,DE,0.9994662404060364,0.6123300790786743,3.0373449325561523,6,7,7,4,5,5,5,1,3,1,3,2,1961,57,7,720,6,1,1,6,1,6,5,1,6,1,2,2,2,2,5,2,1,2,2,2,2,5,5
ESS9e03_1,9,3.1,17.02.2021,42419,DE,0.9994662404060364,1.2898223400115967,3.0373449325561523,4,4,7,5,7,7,7,1,4,3,2,2,1969,49,3,322,6,2,2,5,1,5,5,3,5,2,6,1,1,1,3,4,5,6,4,1,1,6,4
ESS9e03_1,9,3.1,17.02.2021,42444,DE,0.9994662404060364,1.2898223400115967,3.0373449325561523,4,5,5,3,1,3,4,1,7,2,4,2,1966,52,3,321,6,2,2,6,2,2,2,1,6,2,5,2,3,2,2,1,5,5,6,1,2,4,4
ESS9e03_1,9,3.1,17.02.2021,42450,DE,0.9994662404060364,0.6114744544029236,3.0373449325561523,8,7,7,6,7,5,7,1,6,4,1,1,1984,34,7,720,6,1,3,4,1,3,2,4,5,1,4,1,1,2,3,2,4,3,5,1,2,3,4
ESS9e03_1,9,3.1,17.02.2021,42452,DE,0.9994662404060364,0.7808356285095215,3.0373449325561523,6,7,7,5,6,6,7,1,6,2,2,2,1989,29,7,720,6,1,3,3,2,1,2,4,4,1,4,2,2,2,3,2,4,1,3,1,1,2,5
ESS9e03_1,9,3.1,17.02.2021,42459,DE,0.9994662404060364,0.6746630668640137,3.0373449325561523,8,8,8,0,5,0,5,1,6,2,1,1,1987,31,7,720,2,1,1,6,3,5,1,1,3,1,1,1,2,2,3,1,5,2,4,1,1,3,3
ESS9e03_1,9,3.1,17.02.2021,42496,DE,0.9994662404060364,0.6441208124160767,3.0373449325561523,6,7,9,5,5,6,5,1,6,3,2,2,1951,67,5,520,6,1,2,5,2,3,2,3,5,1,5,4,1,2,1,5,5,3,2,2,2,4,5
ESS9e03_1,9,3.1,17.02.2021,42521,DE,0.9994662404060364,0.7903580665588379,3.0373449325561523,5,5,7,5,3,3,5,1,4,3,2,2,1951,67,5,520,2,2,2,4,2,2,2,3,2,2,3,2,2,1,2,1,5,2,2,1,1,1,3
ESS9e03_1,9,3.1,17.02.2021,42536,DE,0.9994662404060364,0.9847161769866943,3.0373449325561523,2,6,8,4,0,5,3,1,4,3,1,1,1989,29,3,321,6,1,3,6,2,3,2,3,5,1,2,1,1,1,2,1,6,6,2,1,1,3,2
ESS9e03_1,9,3.1,17.02.2021,42546,DE,0.9994662404060364,0.6123300790786743,3.0373449325561523,3,3,8,1,1,2,3,1,4,4,5,2,1957,61,5,520,6,1,2,5,1,5,3,2,4,3,2,4,3,1,3,2,5,4,5,1,1,2,3
ESS9e03_1,9,3.1,17.02.2021,42582,DE,0.9994662404060364,0.9992899298667908,3.0373449325561523,2,2,4,2,2,2,3,1,6,3,4,2,1972,46,3,322,2,1,2,6,2,3,1,4,4,3,2,2,1,2,4,4,6,5,5,1,2,2,2
ESS9e03_1,9,3.1,17.02.2021,42615,DE,0.9994662404060364,0.8540229201316833,3.0373449325561523,3,5,7,5,5,4,88,1,5,1,1,2,1945,73,3,322,2,1,1,6,3,4,3,2,1,2,2,2,1,2,5,1,5,2,3,2,1,2,4
ESS9e03_1,9,3.1,17.02.2021,42619,DE,0.9994662404060364,1.2347224950790405,3.0373449325561523,3,3,7,2,3,6,3,1,5,2,2,1,1981,37,5,422,6,2,3,6,1,4,5,1,5,1,2,1,2,2,5,5,4,3,6,3,3,5,5
ESS9e03_1,9,3.1,17.02.2021,42621,DE,0.9994662404060364,0.8702576160430908,3.0373449325561523,8,8,9,7,7,6,6,1,6,2,3,1,1959,59,3,322,6,2,3,5,2,5,2,5,2,2,2,3,2,2,5,2,5,2,4,3,2,2,5
ESS9e03_1,9,3.1,17.02.2021,42636,DE,0.9994662404060364,1.0794105529785156,3.0373449325561523,7,6,9,7,4,9,8,1,4,5,1,1,1932,86,3,322,2,1,2,5,1,3,1,2,4,2,1,2,2,2,1,1,5,2,4,2,1,1,1
ESS9e03_1,9,3.1,17.02.2021,42647,DE,0.9994662404060364,0.8307617902755737,3.0373449325561523,10,10,10,9,8,10,10,1,6,3,3,2,1980,39,6,610,6,1,1,5,2,3,3,1,2,2,2,2,2,2,3,1,3,2,2,1,2,2,3
ESS9e03_1,9,3.1,17.02.2021,42689,DE,0.9994662404060364,0.7596949338912964,3.0373449325561523,3,0,10,2,0,0,0,1,6,4,2,2,1945,73,3,322,2,1,2,5,4,5,2,2,2,2,2,2,2,2,5,2,5,1,6,2,6,2,6
ESS9e03_1,9,3.1,17.02.2021,42704,DE,0.9994662404060364,0.9992899298667908,3.0373449325561523,9,9,9,8,9,6,7,1,6,3,3,2,1974,45,3,322,6,2,2,5,2,2,2,5,2,1,2,2,2,2,2,2,5,3,3,1,2,3,3
ESS9e03_1,9,3.1,17.02.2021,42716,DE,0.9994662404060364,1.1023201942443848,3.0373449325561523,7,5,3,4,4,7,3,1,6,4,2,2,1951,67,3,322,2,1,1,5,2,5,2,4,5,1,1,5,5,1,4,2,6,2,5,1,2,2,6
ESS9e03_1,9,3.1,17.02.2021,42778,DE,0.9994662404060364,0.9847161769866943,3.0373449325561523,6,7,7,5,5,4,5,1,3,2,2,1,1985,33,3,322,6,2,3,4,1,5,5,3,3,2,2,2,2,2,5,4,4,3,5,3,4,5,2
ESS9e03_1,9,3.1,17.02.2021,42797,DE,0.9994662404060364,1.1023201942443848,3.0373449325561523,0,0,7,0,0,0,0,1,6,2,2,2,1950,68,3,322,2,1,3,6,2,6,2,3,3,1,4,1,2,3,6,2,6,3,2,1,1,2,1
ESS9e03_1,9,3.1,17.02.2021,42798,DE,0.9994662404060364,0.8814955353736877,3.0373449325561523,9,10,6,7,6,6,8,1,6,3,1,1,1976,42,7,720,6,2,3,4,1,5,3,5,5,2,3,4,2,3,4,2,4,3,4,2,2,4,5
ESS9e03_1,9,3.1,17.02.2021,42831,DE,0.9994662404060364,1.2347224950790405,3.0373449325561523,7,2,7,6,5,6,8,1,6,4,1,1,1966,53,3,322,6,4,4,4,1,2,1,2,3,1,1,1,2,1,2,1,2,1,4,1,1,3,2
ESS9e03_1,9,3.1,17.02.2021,42851,DE,0.9994662404060364,1.1190791130065918,3.0373449325561523,8,7,10,3,3,0,5,2,5,2,2,1,7777,999,4,313,2,3,3,6,2,5,4,2,3,4,4,3,2,2,5,3,2,5,6,3,3,4,3
ESS9e03_1,9,3.1,17.02.2021,42871,DE,0.9994662404060364,0.5333567261695862,3.0373449325561523,6,9,9,3,3,3,3,1,6,5,1,1,1939,79,5,520,2,1,1,5,1,5,2,2,1,2,1,2,1,1,5,1,4,2,5,1,1,3,1
ESS9e03_1,9,3.1,17.02.2021,42882,DE,0.9994662404060364,1.177178978919983,3.0373449325561523,4,6,8,3,3,6,6,2,7,3,4,1,1969,49,3,322,6,3,1,3,2,4,4,2,5,4,5,3,1,2,2,2,5,5,2,2,2,2,4
ESS9e03_1,9,3.1,17.02.2021,42889,DE,0.9994662404060364,0.7033355832099915,3.0373449325561523,6,7,7,4,5,5,5,1,2,2,2,1,1983,35,6,620,6,2,4,4,2,5,2,5,4,2,2,4,1,3,3,2,5,5,2,1,2,6,5
ESS9e03_1,9,3.1,17.02.2021,42919,DE,0.9994662404060364,0.8540229201316833,3.0373449325561523,8,8,8,7,6,7,7,1,6,3,2,2,1938,81,3,322,2,1,3,5,2,5,2,3,3,2,2,2,1,1,3,3,2,4,4,1,3,4,4
ESS9e03_1,9,3.1,17.02.2021,42924,DE,0.9994662404060364,0.6295363903045654,3.0373449325561523,6,8,7,5,5,5,7,1,7,3,1,2,1990,29,6,620,6,2,2,6,2,3,3,3,5,1,4,4,4,2,5,5,6,4,4,2,1,4,4
ESS9e03_1,9,3.1,17.02.2021,42933,DE,0.9994662404060364,0.5333567261695862,3.0373449325561523,7,8,8,6,6,6,8,1,5,3,2,1,1963,55,5,520,6,1,2,3,2,4,3,3,4,2,2,3,2,2,3,2,4,2,3,2,3,3,4
ESS9e03_1,9,3.1,17.02.2021,42990,DE,0.9994662404060364,0.5333567261695862,3.0373449325561523,7,7,7,4,4,8,7,1,4,3,2,1,1958,60,7,720,6,1,3,5,1,1,2,3,4,1,2,1,2,1,1,2,5,3,2,1,1,2,3
ESS9e03_1,9,3.1,17.02.2021,43029,DE,0.9994662404060364,1.242360234260559,3.0373449325561523,10,2,10,10,8,4,6,2,5,1,2,2,2001,17,1,113,2,3,4,5,1,2,2,2,3,4,2,1,1,1,2,3,1,1,3,1,1,1,1
ESS9e03_1,9,3.1,17.02.2021,43045,DE,0.9994662404060364,0.886969268321991,3.0373449325561523,2,9,6,4,7,6,5,3,4,2,2,2,1997,21,6,620,2,1,3,5,3,3,3,4,5,2,4,2,5,3,3,4,4,5,5,4,1,3,3
ESS9e03_1,9,3.1,17.02.2021,43060,DE,0.9994662404060364,3.1201751232147217,3.0373449325561523,7,6,7,8,6,7,7,1,6,2,1,1,1978,40,1,113,2,3,3,3,2,3,3,4,3,5,3,4,3,5,3,2,5,3,3,2,5,3,5
ESS9e03_1,9,3.1,17.02.2021,43115,DE,0.9994662404060364,0.7033355832099915,3.0373449325561523,10,10,8,7,7,8,10,1,4,3,4,1,1977,41,7,720,6,1,3,4,3,5,3,3,4,2,3,2,2,2,3,2,4,3,3,1,3,1,4
ESS9e03_1,9,3.1,17.02.2021,43173,DE,0.9994662404060364,1.2347224950790405,3.0373449325561523,8,8,8,3,3,0,0,3,3,1,5,1,1973,46,3,322,6,2,2,6,1,6,5,5,5,2,2,2,2,2,5,2,5,1,5,2,1,1,2
ESS9e03_1,9,3.1,17.02.2021,43260,DE,0.9994662404060364,0.6527902483940125,3.0373449325561523,4,5,7,4,3,5,5,1,6,3,2,2,1965,54,6,620,6,2,2,5,3,5,3,3,5,2,2,2,2,2,2,2,5,5,3,1,1,2,4
ESS9e03_1,9,3.1,17.02.2021,43327,DE,0.9994662404060364,0.6157202124595642,3.0373449325561523,0,4,10,0,0,3,5,1,4,3,2,1,1940,79,5,520,2,2,1,5,2,3,1,2,3,3,1,1,1,1,1,2,4,2,2,1,1,1,3
ESS9e03_1,9,3.1,17.02.2021,43374,DE,0.9994662404060364,1.0291049480438232,3.0373449325561523,5,8,8,5,2,0,0,1,6,4,2,1,1961,58,5,422,6,1,1,5,4,6,2,2,5,2,2,2,1,2,3,1,5,2,2,1,1,2,1
ESS9e03_1,9,3.1,17.02.2021,43381,DE,0.9994662404060364,1.2898223400115967,3.0373449325561523,4,8,9,2,2,5,0,1,6,2,4,2,1982,36,3,322,2,2,3,6,3,3,2,6,4,2,2,5,1,2,4,2,6,3,4,2,1,6,5
ESS9e03_1,9,3.1,17.02.2021,43477,DE,0.9994662404060364,1.0473377704620361,3.0373449325561523,0,0,0,0,0,0,0,1,2,1,7,1,1985,34,2,212,6,3,1,5,2,2,2,2,5,6,6,2,1,1,2,2,3,6,2,2,4,3,3
ESS9e03_1,9,3.1,17.02.2021,43529,DE,0.9994662404060364,0.9985271096229553,3.0373449325561523,7,8,8,6,6,8,7,3,3,2,3,1,2003,15,1,113,2,1,5,4,5,3,2,2,3,3,1,2,1,5,3,4,3,3,4,3,4,6,2
ESS9e03_1,9,3.1,17.02.2021,43558,DE,0.9994662404060364,0.9847161769866943,3.0373449325561523,3,2,4,1,2,1,1,1,4,2,4,1,1986,32,5,422,6,2,1,3,3,3,1,3,1,2,2,1,1,2,2,2,4,2,3,1,1,1,2
ESS9e03_1,9,3.1,17.02.2021,43559,DE,0.9994662404060364,0.9992899298667908,3.0373449325561523,1,3,5,0,1,1,5,2,3,4,3,2,1969,49,3,322,6,2,3,6,1,5,2,1,6,1,1,1,1,2,2,2,3,2,1,1,1,5,1
ESS9e03_1,9,3.1,17.02.2021,43614,DE,0.9994662404060364,1.124635100364685,3.0373449325561523,5,9,9,4,3,5,7,2,5,1,5,2,1979,40,5,422,6,2,1,5,1,1,1,2,2,1,3,2,2,3,3,1,4,2,1,1,1,1,4
ESS9e03_1,9,3.1,17.02.2021,43691,DE,0.9994662404060364,1.2898223400115967,3.0373449325561523,6,6,5,4,3,2,3,1,6,1,5,2,1967,51,3,322,6,1,4,5,2,6,2,2,4,2,2,2,2,2,5,2,5,2,5,2,2,5,2
ESS9e03_1,9,3.1,17.02.2021,43761,DE,0.9994662404060364,2.304260492324829,3.0373449325561523,0,2,6,2,2,0,5,1,4,3,4,2,1959,59,3,322,6,2,1,5,4,6,2,2,6,3,4,1,1,2,3,1,4,5,4,1,2,1,1
ESS9e03_1,9,3.1,17.02.2021,43817,DE,0.9994662404060364,1.1023201942443848,3.0373449325561523,7,9,10,4,6,5,7,1,3,2,1,2,1952,66,3,321,6,1,1,5,1,5,4,2,6,2,1,4,2,1,4,4,5,4,4,1,1,3,4
ESS9e03_1,9,3.1,17.02.2021,43819,DE,0.9994662404060364,0.9992899298667908,3.0373449325561523,3,8,10,2,3,6,3,1,5,3,4,2,1972,46,3,321,6,2,1,3,1,4,3,1,4,1,2,1,1,1,6,2,4,2,3,1,3,1,3
ESS9e03_1,9,3.1,17.02.2021,43820,DE,0.9994662404060364,1.4444388151168823,3.0373449325561523,8,8,9,8,7,7,7,1,7,3,3,1,1971,48,5,423,6,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
ESS9e03_1,9,3.1,17.02.2021,43864,DE,0.9994662404060364,0.893721342086792,3.0373449325561523,6,8,8,3,3,2,88,1,2,1,3,1,1977,41,7,720,6,2,2,3,2,4,2,4,3,2,3,2,2,2,3,1,5,2,3,2,3,3,4
ESS9e03_1,9,3.1,17.02.2021,43878,DE,0.9994662404060364,0.5440381765365601,3.0373449325561523,7,9,9,6,6,7,8,1,5,3,4,1,1959,59,7,720,6,1,2,5,2,5,2,3,4,2,3,2,2,2,3,2,5,2,4,3,2,2,2
ESS9e03_1,9,3.1,17.02.2021,43892,DE,0.9994662404060364,0.7892537117004395,3.0373449325561523,9,10,10,6,6,4,7,3,6,4,2,1,1989,29,7,720,6,1,2,3,3,2,5,2,4,1,3,3,3,3,3,3,4,5,5,1,4,2,2
ESS9e03_1,9,3.1,17.02.2021,43895,DE,0.9994662404060364,0.7808356285095215,3.0373449325561523,8,8,5,6,6,7,7,1,5,4,2,2,1992,26,7,720,6,1,3,2,3,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,3
ESS9e03_1,9,3.1,17.02.2021,43935,DE,0.9994662404060364,0.942275881767273,3.0373449325561523,6,8,8,5,5,3,8,1,4,1,2,2,1951,68,5,423,2,1,2,5,2,4,1,3,5,3,5,3,3,2,2,1,5,2,2,2,4,2,3
ESS9e03_1,9,3.1,17.02.2021,43962,DE,0.9994662404060364,1.1025546789169312,3.0373449325561523,7,5,7,7,6,4,5,3,4,3,2,2,1973,45,4,313,6,2,1,4,3,4,1,3,2,2,3,4,1,1,2,2,5,2,2,1,2,3,3
ESS9e03_1,9,3.1,17.02.2021,43973,DE,0.9994662404060364,0.6756071448326111,3.0373449325561523,8,9,9,7,7,7,5,1,5,3,2,2,1944,75,5,520,2,1,3,5,2,6,2,2,4,2,2,4,1,2,5,3,5,3,2,2,1,2,3
ESS9e03_1,9,3.1,17.02.2021,44037,DE,0.9994662404060364,0.9841160774230957,3.0373449325561523,3,5,5,3,3,5,5,1,5,3,4,2,1980,38,5,422,2,2,1,5,2,2,2,2,3,2,3,1,1,1,1,3,2,2,2,1,2,2,1
ESS9e03_1,9,3.1,17.02.2021,44057,DE,0.9994662404060364,1.177178978919983,3.0373449325561523,6,8,5,3,6,3,3,1,6,3,1,1,1966,52,3,322,6,4,2,5,1,5,5,4,5,2,2,5,2,3,5,4,3,5,5,2,2,3,4
